State,Crop,District,Season,Area_(Hectare),Year,Production_(Tonnes),Yield_(Ton./Ha.)
manipur crop.csv,other oilseeds,Tamenglong,Kharif,,2001-2002,,
manipur crop.csv,other oilseeds,Thoubal,Kharif,,2001-2002,,
manipur crop.csv,other oilseeds,Ukhrul,Kharif,,2001-2002,,
manipur crop.csv,Peas & beans (Pulses),Bishnupur,Kharif,170.0,2001-2002,80,0.47
manipur crop.csv,Peas & beans (Pulses),Chandel,Kharif,200.0,2001-2002,100,0.5
manipur crop.csv,Peas & beans (Pulses),Churachandpur,Kharif,710.0,2001-2002,360,0.51
manipur crop.csv,Peas & beans (Pulses),Imphal east,Kharif,1060.0,2001-2002,540,0.51
manipur crop.csv,Peas & beans (Pulses),Imphal west,Kharif,140.0,2001-2002,80,0.57
manipur crop.csv,Peas & beans (Pulses),Senapati,Kharif,1110.0,2001-2002,560,0.5
manipur crop.csv,Peas & beans (Pulses),Tamenglong,Kharif,30.0,2001-2002,20,0.67
manipur crop.csv,Peas & beans (Pulses),Thoubal,Kharif,670.0,2001-2002,340,0.51
manipur crop.csv,Peas & beans (Pulses),Ukhrul,Kharif,,2001-2002,,
manipur crop.csv,Potato,Senapati,Summer,,2001-2002,,
manipur crop.csv,Rapeseed &Mustard,Bishnupur,Rabi,,2001-2002,,
manipur crop.csv,Rapeseed &Mustard,Chandel,Rabi,,2001-2002,,
manipur crop.csv,Rapeseed &Mustard,Churachandpur,Rabi,,2001-2002,,
manipur crop.csv,Rapeseed &Mustard,Imphal east,Rabi,,2001-2002,,
manipur crop.csv,Rapeseed &Mustard,Imphal west,Rabi,,2001-2002,,
manipur crop.csv,Rapeseed &Mustard,Senapati,Rabi,590.0,2001-2002,260,0.44
manipur crop.csv,Rapeseed &Mustard,Tamenglong,Rabi,,2001-2002,,
manipur crop.csv,Rapeseed &Mustard,Thoubal,Rabi,,2001-2002,,
manipur crop.csv,Rapeseed &Mustard,Ukhrul,Rabi,,2001-2002,,
manipur crop.csv,Rice,Bishnupur,Kharif,19020.0,2001-2002,51410,2.7
manipur crop.csv,Rice,Chandel,Kharif,8820.0,2001-2002,12220,1.39
manipur crop.csv,Rice,Churachandpur,Kharif,13780.0,2001-2002,26120,1.9
manipur crop.csv,Rice,Imphal east,Kharif,31370.0,2001-2002,86250,2.75
manipur crop.csv,Rice,Imphal west,Kharif,16480.0,2001-2002,52150,3.16
manipur crop.csv,Rice,Senapati,Kharif,23880.0,2001-2002,53790,2.25
manipur crop.csv,Rice,Tamenglong,Kharif,10640.0,2001-2002,13150,1.24
manipur crop.csv,Rice,Thoubal,Kharif,24080.0,2001-2002,59590,2.47
manipur crop.csv,Rice,Ukhrul,Kharif,14500.0,2001-2002,32590,2.25
manipur crop.csv,Sesamum,Chandel,Kharif,350.0,2001-2002,170,0.49
manipur crop.csv,Sesamum,Churachandpur,Kharif,,2001-2002,,
manipur crop.csv,Sesamum,Senapati,Kharif,50.0,2001-2002,20,0.4
manipur crop.csv,Sesamum,Tamenglong,Kharif,10.0,2001-2002,10,1
manipur crop.csv,Soyabean,Bishnupur,Kharif,,2001-2002,,
manipur crop.csv,Soyabean,Chandel,Kharif,,2001-2002,,
manipur crop.csv,Soyabean,Churachandpur,Kharif,,2001-2002,,
manipur crop.csv,Soyabean,Imphal east,Kharif,,2001-2002,,
manipur crop.csv,Soyabean,Imphal west,Kharif,,2001-2002,,
manipur crop.csv,Soyabean,Senapati,Kharif,,2001-2002,,
manipur crop.csv,Soyabean,Tamenglong,Kharif,,2001-2002,,
manipur crop.csv,Soyabean,Thoubal,Kharif,,2001-2002,,
manipur crop.csv,Soyabean,Ukhrul,Kharif,,2001-2002,,
manipur crop.csv,Sugarcane,Thoubal,Summer,,2001-2002,,
manipur crop.csv,Turmeric,Bishnupur,Summer,,2001-2002,,
manipur crop.csv,Urad,Bishnupur,Kharif,,2001-2002,,
manipur crop.csv,Urad,Chandel,Kharif,,2001-2002,,
manipur crop.csv,Urad,Churachandpur,Kharif,,2001-2002,,
manipur crop.csv,Urad,Imphal east,Kharif,,2001-2002,,
manipur crop.csv,Urad,Imphal west,Kharif,,2001-2002,,
manipur crop.csv,Urad,Senapati,Kharif,,2001-2002,,
manipur crop.csv,Urad,Tamenglong,Kharif,,2001-2002,,
manipur crop.csv,Urad,Thoubal,Kharif,,2001-2002,,
manipur crop.csv,Urad,Ukhrul,Kharif,,2001-2002,,
manipur crop.csv,Wheat,Bishnupur,Rabi,,2001-2002,,
manipur crop.csv,Wheat,Chandel,Rabi,,2001-2002,,
manipur crop.csv,Wheat,Churachandpur,Rabi,,2001-2002,,
manipur crop.csv,Wheat,Imphal east,Rabi,,2001-2002,,
manipur crop.csv,Wheat,Imphal west,Rabi,,2001-2002,,
manipur crop.csv,Wheat,Senapati,Rabi,,2001-2002,,
manipur crop.csv,Wheat,Tamenglong,Rabi,,2001-2002,,
manipur crop.csv,Wheat,Thoubal,Rabi,,2001-2002,,
manipur crop.csv,Wheat,Ukhrul,Rabi,,2001-2002,,
manipur crop.csv,Arhar/Tur,Bishnupur,Kharif,,2002-2003,,
